track_title,artist_name,track_id,duration_ms,energy,key,mode,time_signature,acousticness,danceability,instrumentalness,liveness,loudness,speechiness,valence,tempo,On_chart
Blunts,MelloWolf,4JDeMnuK7mlOFeDeVsbPpU,120000,0.32299999999999995,6,1,4,0.722,0.866,0.516,0.111,-11.505,0.34600000000000003,0.272,80.072,0
Two Am,MelloWolf,240J9BqjeiCTA54aFRu0fZ,120000,0.37,8,0,4,0.0511,0.8,0.927,0.0856,-10.594,0.0748,0.501,80.083,0
Leave The Nest,Marko Razic,34odchWp1mIxXw4gFjFcD7,134513,0.523,1,1,4,0.0549,0.696,0.868,0.109,-16.174,0.0361,0.655,116.408,0
Around the World: Boat Trip,Native American Flute,1rbSz5wox6JfNWLWAeJZh0,215634,0.163,10,1,3,0.943,0.106,0.978,0.0933,-27.509,0.0448,0.066,78.52600000000002,0
Mindulness Meditation,Native American Flute,43PDxaXhMvGjYw6i4jJ8cg,215634,0.232,10,1,1,0.823,0.16399999999999998,0.959,0.105,-19.576,0.0408,0.0392,76.395,0
Amazonia Forest,Native American Flute,4xnRi5U9FgDQjLjyFXrekz,216462,0.395,4,0,5,0.3,0.0762,0.282,0.318,-22.346,0.0426,0.125,80.661,0
Under The Bigtop,Carnival Savage,0Y2O9pk5LkBCSjwY3RXdBy,135423,0.542,9,1,4,0.00116,0.6809999999999999,0.831,0.145,-14.656,0.0409,0.33,116.422,0
Rushing Wave,Water Sound Natural White Noise,4DAWpddc1Axkz5FJdgCbkQ,157532,0.995,10,1,4,0.833,0.166,0.97,0.307,-12.574000000000002,0.0567,1e-05,116.924,0
Faith,Starboy Coolin,05um7rELsUXrvVU2t7UFCQ,132963,0.4920000000000001,6,1,4,0.0714,0.318,0.7440000000000001,0.234,-7.621,0.145,0.179,129.10399999999998,0
Wya,Starboy Coolin,7tIEn6u2UMhgapcsxdWzZm,122175,0.498,11,0,4,0.29,0.672,0.76,0.111,-8.261000000000001,0.0581,0.071,110.124,0
Greed,Summons Support,5PwtwFUKRIjyljwdN71XCm,144328,0.799,1,1,4,0.025,0.564,0.8109999999999999,0.337,-14.358,0.0348,0.799,123.616,0
Old Shoes,Summons Support,3h8jVu6ch3YGgf7nWO6btM,145994,0.4320000000000001,2,1,4,9.990000000000003e-05,0.6,0.7709999999999999,0.202,-14.421,0.0283,0.337,123.582,0
We're Back,Villa Coola,2ZSaI6llpDDA1GMWCBjiLS,240000,0.295,10,1,4,0.708,0.57,0.000695,0.454,-14.507,0.0323,0.317,85.07600000000002,0
Random - Radio Edit,Emre Cizmeci,3DN6lha1NUX05dwiG07t65,212890,0.978,11,0,4,0.0434,0.65,0.956,0.32,-6.275,0.0889,0.2,123.997,0
Lucky Shot,Touchdown Strikes,1x4SihHYF7O8QXAoPmx2St,126704,0.54,5,1,4,0.000349,0.45,0.862,0.199,-14.898,0.0278,0.407,123.586,0
Aboriginal,TandMProductionCo,3YSkpbMbPVQAexZ4G1mShn,206277,0.38,1,1,4,0.285,0.706,0.917,0.308,-11.412,0.0525,0.0626,139.985,0
Bass Boast,TandMProductionCo,1HKbUMmE25FwLPlXV5LpXO,178822,0.474,6,0,4,0.102,0.923,0.89,0.113,-8.904,0.29100000000000004,0.0399,140.005,0
Braggadocio,TandMProductionCo,6C62yStLDK7TAKymCX3AIn,185588,0.468,11,1,4,0.271,0.7140000000000001,0.8440000000000001,0.1,-12.929,0.0414,0.0655,139.999,0
Jub I Lee (Intro),Heroin Trismegistus,2pqh27prZkOvAH0wDNSrmq,48894,0.476,8,1,4,0.0148,0.7609999999999999,0.841,0.119,-9.124,0.125,0.232,160.072,0
Mobbing,Heroin Trismegistus,5WrUp0GIfcWRnbD0NOTB4P,108828,0.623,0,1,4,0.0303,0.8440000000000001,0.000385,0.102,-9.391,0.0979,0.5,149.951,0
Time & Love,Heroin Trismegistus,2FOofb4xzRIRTFGhzuPegg,140921,0.818,11,0,4,0.0008619999999999999,0.5670000000000001,0.345,0.12,-5.564,0.171,0.506,172.12099999999995,0
#ASSCLAP,Heroin Trismegistus,7lHO5FNly5sAhlivSEtyZf,175361,0.59,9,0,4,0.011,0.8079999999999999,0.0184,0.109,-8.649,0.243,0.259,79.94,0
Jubilee (Outro),Heroin Trismegistus,0Rmz1kj96Iec1rygs0BDz3,102521,0.536,8,1,4,0.00126,0.7240000000000001,0.026,0.34700000000000003,-10.193,0.0695,0.3720000000000001,79.972,0
Screech Feed,Nanbit,7oECZrnWuOBgp7vTWEvCX9,173333,0.415,4,0,4,0.000221,0.453,0.0194,0.241,-14.729,0.0276,0.0986,179.947,0
Rumble Room Woes,Country Sweet Harmony,6zO16fLFOEjgPwkrpTFi3z,135397,0.716,1,1,3,0.21,0.774,0.863,0.126,-14.569,0.0358,0.769,116.42,0
You Are The Only Way,SMCC Worship,6vDknkSJpINL9t1li5Kr1x,354857,0.478,2,1,4,0.443,0.475,1.17e-05,0.0872,-7.241,0.026,0.112,139.984,0
Night Walker,Destroy the Space,0l86TtoExfBwkxVX38oV0D,140733,0.183,1,1,4,0.611,0.647,0.000456,0.157,-19.005,0.0321,0.174,123.594,0
Pink Rose,Homemade Logics,3cLb1DNJSaGEwh2AGCiauG,156867,0.584,6,1,4,0.8009999999999999,0.6629999999999999,0.905,0.264,-17.192999999999998,0.109,0.736,123.627,0
Up Against the Wall,Tristan Taylor,1MPlzy0ZkDLaBtvB5QHv54,194000,0.8390000000000001,1,1,4,0.0511,0.659,0.0,0.159,-5.966,0.0481,0.7709999999999999,98.008,0
#UNICA,Gabry Marco,4KijjCSILhcKLWSjJMoZgv,198333,0.7020000000000001,7,1,4,0.35,0.5820000000000001,0.0,0.165,-5.0680000000000005,0.0245,0.358,89.992,0
Rusted Heart,APSIS,1gy59IUJU2CADWVEfAJhqt,219959,0.532,11,0,4,0.00594,0.531,0.000133,0.101,-11.66,0.0439,0.131,136.06,0
Cooler,GRIMM Doza,7eVpLDt72Gm6JMaWDJ7jbS,117481,0.654,1,1,4,0.0365,0.645,4.97e-06,0.21,-7.82,0.111,0.473,163.93599999999995,0
Wait Forever,Groundislava,7zbijdq8rjk338TfYUfsAT,255000,0.588,6,1,4,0.00153,0.66,0.6920000000000001,0.105,-7.188,0.0488,0.292,114.979,0
Immersive Noise,Deep Sleep White Noise,0U3ADNSI4D9BtXNVhkb8Ur,200294,0.395,10,0,1,0.919,0.183,0.389,0.102,-29.044,0.14,0.0375,87.54,0
Plane Loop (No Fade),Binaural Beats,6i5qhOadutA55hiMHMUh3b,165543,0.627,1,1,3,0.918,0.16699999999999998,0.28600000000000003,0.112,-29.503,0.0711,0.0266,125.478,0
Boat Rocking in Ocean,Ocean Waves For Sleep,2bDLNG9yF60Ir1gTeG3ccZ,65240,0.999,8,1,4,0.8420000000000001,0.34700000000000003,0.000571,0.6,-9.781,0.21600000000000005,0.0133,75.108,0
Ancestral Whispers,Zen Music Garden,5q6UZkMkoCkUEZjMHxCWk1,381858,0.338,9,1,4,0.0474,0.362,0.867,0.0625,-13.828,0.0368,0.054000000000000006,87.93700000000003,0
Indian Summer,Zen Music Garden,1h0udPu0fg56mbbLdoDKFv,391340,0.177,0,1,1,0.294,0.189,0.0351,0.11,-13.43,0.0407,0.0274,93.458,0
Snowfall,Zen Music Garden,6CkqTC4JMcpUd8aAJZawJp,230426,0.314,7,1,4,0.904,0.181,0.983,0.108,-16.704,0.0453,0.0795,67.007,0
Embrace,Weedpecker,7rE44Yg9LYvvR7G1D13yvr,539000,0.76,2,0,4,9.92e-05,0.229,0.398,0.129,-9.981,0.0578,0.188,127.958,0
Great Wall,Sly & Robbie,6AkDLmWmZpF5vzVdVUmGLJ,274907,0.867,11,0,4,0.163,0.823,0.833,0.105,-6.635,0.105,0.847,155.02,0
Binaural Ocean Sounds,Ocean Waves For Sleep,6kACoHrfzrsd8ygYv014bD,166577,0.251,2,1,4,0.974,0.159,0.984,0.14800000000000002,-15.25,0.0482,0.0255,134.44899999999998,0
In Another Life,Meditation Music Zone,36SyzSPw1D21KMQbjXHhI1,202136,0.157,7,1,4,0.813,0.573,0.866,0.0973,-20.694000000000006,0.0322,0.0609,95.008,0
Dreams Are Bliss,The Dibasic,7LGjtj1yaBd3DiFsVz4902,284656,0.762,1,1,4,0.0487,0.489,0.922,0.118,-8.392000000000001,0.0449,0.532,171.96,0
I Don't Want You,Corey Hunt Band,27Y96he3BbHwXPHQtz69GB,172619,0.6,6,1,4,0.0012,0.6409999999999999,2.57e-05,0.199,-7.135,0.0302,0.757,124.965,0
Walker,This September,17jbgB3HD38nFjR1FXQsxe,187760,0.8740000000000001,2,1,4,0.0128,0.57,0.0,0.108,-6.795,0.0299,0.4970000000000001,85.006,0
Savage,Kontraversy,4CPkivKY6RRGZ5NTesY3kY,128026,0.5670000000000001,7,0,4,0.00197,0.614,0.0,0.223,-11.167,0.334,0.392,82.262,0
Jewel in the Rough,Paul Stutter,0pkiWAWp0qjEFHqPxdC96s,141290,0.746,6,0,4,0.0012,0.954,0.927,0.0636,-5.04,0.12,0.294,123.993,0
Problem Solved,The Real Triple D,11WHU0GF8AhGGr1UDpfuES,290039,0.416,0,1,4,0.203,0.892,0.0,0.307,-8.812000000000003,0.256,0.737,120.011,0
LiveFastDie,Emotional Xan,44KwBC2VpjVU4E8PxdJRSi,198374,0.6459999999999999,1,1,4,0.162,0.605,0.000232,0.0689,-5.046,0.547,0.179,151.029,0
Tell Me Why - DMND City Remix,Marcus Schössow,2VlCqOCzG96OlkfMEd4eVk,165854,0.923,11,0,4,0.486,0.564,0.189,0.0804,-4.69,0.0943,0.513,122.989,0
Baked,Big Evil Toes,5YRFzeh7xFgtKpVrod8H4w,68571,0.573,9,1,4,0.0571,0.6579999999999999,0.816,0.207,-16.145,0.0348,0.882,120.075,0
Kib9aw Fia (feat. 7liwa),Inkonnu,5uvssVzPqpMyWRbq1KGa4X,238708,0.621,7,0,4,0.695,0.86,0.0,0.0487,-8.068,0.293,0.713,129.976,0
Una Vez Mas,Rey Manda,5fQwXWp3U8sUHtWsYiaUfd,159420,0.838,11,0,4,0.0169,0.738,1.06e-05,0.0684,-3.945,0.0406,0.858,109.971,0
The One,Plastiqe Mojo,1Qmb5p0mK08hxMjWJvCfBw,200451,0.857,7,1,4,0.0001,0.595,0.0421,0.187,-5.619,0.0354,0.198,119.965,0
Hill top,Sounds Of Nature,6r7rQEIxce9u2ZL1RUSgDa,470440,0.174,0,1,4,0.605,0.434,0.162,0.725,-22.372,0.556,0.0806,141.47899999999996,0
Drifting Free,Zen Music Garden,1GnnwJIpXTQYjcjvlHnmPe,220839,0.00321,0,1,4,0.992,0.117,0.967,0.0988,-29.881,0.039,0.134,80.433,0
Take Me Now,Cut One,0dOGYw59VqnGL2aGKKsvix,209707,0.88,7,0,4,0.00297,0.391,1.19e-05,0.174,-6.529,0.044,0.332,74.855,0
I Need Your Love,Tanaë,2DulkHKYjvjWYWAakKNpF0,220000,0.738,6,0,4,0.173,0.619,1.12e-05,0.662,-5.226,0.0379,0.564,96.976,0
Reza,Maria Rita,1g3Z50hJ071HMu5FfR4f5w,312763,0.46,2,1,4,0.61,0.6759999999999999,3.93e-06,0.35200000000000004,-10.156,0.034,0.344,99.012,0
Flames (Bangin' Mix),DCX Nightcore,5EKOkK3QDfdJYWhqeS0a8k,207158,0.982,10,0,4,0.00014,0.44,0.038,0.342,-4.005,0.0738,0.604,189.989,0
Release Me,Grey Crown,6FtBsVoTcH2YxUeop2IjW2,184346,0.913,8,1,4,5.17e-05,0.691,0.191,0.0525,-11.390999999999998,0.0395,0.229,121.99,0
Ultraviolet Signals,Grey Crown,11KS1kd5gpFaMovYzNs19O,179879,0.485,0,1,4,0.785,0.62,0.0386,0.194,-14.014,0.0423,0.618,114.985,0
Woman Has No Soul,Yukka,2mVMHRCbf86L6Lk37wOBKP,260335,0.58,1,0,4,0.0554,0.7070000000000001,0.000755,0.0757,-7.452000000000001,0.0307,0.515,108.03,0
Game Over,Em Appelgren,3l53ZB62VzaQqB8OOTb2pC,211893,0.873,5,1,4,0.0904,0.535,1.16e-06,0.209,-3.3360000000000003,0.0545,0.325,107.037,0
Help The Needy,Morgan Heritage,3w5N3RheBcc1NqCsakUUre,195267,0.757,1,1,4,0.4,0.517,0.0,0.377,-6.345,0.0896,0.973,81.98299999999998,0
What One Dance Can Do,Beres Hammond,2cDahIF7lVg4KZpUBLzYXd,205000,0.395,1,1,4,0.0975,0.816,0.0,0.0571,-14.204,0.0767,0.461,93.085,0
Roll Tha Dice,Ace Boogy,5UM5XKD5okGpzIMy5A2hq3,221257,0.591,7,1,4,0.0157,0.8290000000000001,8.44e-05,0.104,-9.137,0.297,0.507,149.991,0
GOT IT GOING ON,J-CARTER,74uyD206Bp5NjjIfOPHN9U,229596,0.871,7,1,4,0.0924,0.53,0.0,0.054000000000000006,-5.759,0.261,0.847,92.025,0
Cómo Pagarte (Bachata),Bachata & Merengue Mix,3qXkL9OYUS0MvF1lQHzmgs,222981,0.741,8,1,4,0.235,0.6709999999999999,0.0,0.0844,-7.397,0.0498,0.55,112.117,0
Special,SELF MADE GNT,06ClxsrbkoTPRGucQcOApe,193728,0.525,8,1,4,0.229,0.4370000000000001,0.0,0.131,-6.397,0.0335,0.208,134.681,0
Unleaded,Elm Tree Circle,7wzwM7WXS3O1wfZd7HBzuf,167925,0.916,8,1,4,7.55e-05,0.35700000000000004,4.03e-05,0.131,-4.547,0.0695,0.518,80.923,0
Brrr,Koronado,6zpVCQ144C31hB6mn2UdOp,168707,0.621,7,1,4,0.107,0.753,6.61e-06,0.2,-6.723,0.353,0.637,172.95,0
SUPERNOVA,nanobii,6ERyIKzoPmXdYA80xvbpll,174667,0.922,3,1,4,0.00617,0.426,0.518,0.223,-5.011,0.0539,0.422,179.99200000000005,0
Watch Your Six,Justin Boller,17UApi987dek4ASfMBuySF,278779,0.748,8,1,4,0.00314,0.858,0.481,0.0918,-4.972,0.0391,0.415,124.02,0
Apartment,Life In Vacuum,7ce4aZZFPUtGOM5gFKvdda,190178,0.977,0,1,4,2.2e-06,0.353,0.903,0.282,-4.97,0.0794,0.38,139.983,0
Noise Blocking Pink,White Noise Relaxation,7xebfKM5F78dzoIdSG5xqD,72231,0.546,6,0,0,0.996,0.0,1.0,0.534,-20.706,0.0,0.0,0.0,0
You Didnt Have to Be So Nice,The Lovin' Spoonful,2ZGrxi60zV19g9VWskcKes,149227,0.585,4,1,4,0.669,0.618,0.0282,0.0528,-11.93,0.0287,0.8420000000000001,130.16299999999998,0
All These Ghosts,VLMV,6NmYf7A3uKIqIvJnpoHvHv,289903,0.236,7,0,4,0.7879999999999999,0.212,0.0,0.0802,-12.630999999999998,0.0322,0.0923,86.5,0
Truer Colors,Mikel,1QMBfvJQKfzuXsgYqjctDI,199236,0.599,0,0,4,0.364,0.649,1.56e-05,0.0745,-7.761,0.042,0.302,149.976,0
One More Time,Tony Michael,16zrBqTjmMHJuL4jX802Aq,180873,0.431,1,0,4,0.26,0.491,0.000336,0.121,-9.899,0.23,0.0932,129.661,0
Oceanview Motel,Danielle Slay,5agZnUTk1rK41yOhBbRote,196294,0.615,11,0,3,0.598,0.215,0.000231,0.0753,-7.768,0.0437,0.0768,80.319,0
Want a Phat Girl,Greish,1GnwyBrGSMPbH5ytH3NBbI,260519,0.7559999999999999,7,1,4,0.5479999999999999,0.805,0.028,0.239,-3.782,0.28,0.6729999999999999,127.739,0
Sooth,Boe God,3QOzlXGldNy2oO5yIhNcde,209115,0.149,0,0,4,0.0681,0.731,0.752,0.0881,-15.527,0.119,0.534,101.025,0
Sound Low,Boe God,2BGygmZhGith8yrVnDno5g,199107,0.294,0,1,4,0.0691,0.872,0.586,0.127,-13.02,0.084,0.228,106.253,0
Soup,Boe God,6n7eQF8cDim7qc3muc0VXO,209115,0.117,8,1,4,0.0594,0.732,0.765,0.114,-15.945,0.062,0.453,101.074,0
Splash,Boe God,3y34i4flNCpkzD6efNF24S,198807,0.281,3,1,4,0.224,0.71,0.861,0.119,-10.759,0.104,0.831,106.257,0
Stars,Boe God,2QeWtPRzHKcEeAUMw03wi5,199107,0.218,7,1,4,0.000236,0.8590000000000001,0.0279,0.0661,-14.792,0.473,0.349,106.216,0
Temp Temp,Boe God,73flUtOSE4tAWA6MuiQLth,198807,0.126,4,0,3,0.0171,0.7340000000000001,0.927,0.127,-28.884,0.153,0.301,106.246,0
Thump Thump,Boe God,3wDAGPB3GxV4CP2uZwTRVj,332312,0.004,8,1,5,0.8220000000000001,0.5529999999999999,0.935,0.111,-31.278,0.275,0.0973,80.839,0
Timpe,Boe God,1R3K7F7diEDkbqtlis04XV,209115,0.244,0,0,4,0.0194,0.769,0.907,0.0695,-15.39,0.0931,0.184,101.053,0
Tooth Ache,Boe God,703Be5LUtwLMTHq0U7sifz,188248,0.0163,8,1,4,0.853,0.7120000000000001,0.949,0.378,-16.462,0.145,0.732,102.141,0
Twitch,Boe God,3QTVwgF7KTizIGDsxK5b17,183542,0.171,9,0,4,0.703,0.78,0.895,0.233,-26.588,0.261,0.971,102.026,0
Wayne's World,Boe God,4hioFLfZLOueL1ZfjH5NX1,198270,0.708,11,1,4,0.0711,0.562,0.0,0.498,-5.496,0.411,0.421,137.934,0
Wet Wet,Boe God,3ZHjVjAhfsVBZKcCznUsWr,182660,0.5539999999999999,5,0,4,0.151,0.846,0.845,0.158,-11.689,0.0717,0.607,112.988,0
Whip the Frox,Boe God,4BJl5qDP4tq89zxaQNhOgs,199107,0.14800000000000002,7,1,4,0.006940000000000001,0.759,0.643,0.0547,-13.673,0.391,0.77,106.245,0
Who Who,Boe God,70w96ldjxiGIiMltHHRLEM,194864,0.289,10,1,4,0.975,0.966,0.91,0.0767,-10.037,0.418,0.94,105.985,0
Why Why,Boe God,2LnTccKGNGmM59qfCnR36O,187000,0.795,7,0,3,0.0634,0.615,0.0576,0.486,-6.034,0.0456,0.71,172.053,0
X Files,Boe God,3Twsa5kD9oXHEfPhrtqwxv,235926,0.45,10,0,4,0.19,0.838,0.338,0.645,-12.409,0.117,0.628,93.693,0
"X Files, Pt. 2",Boe God,4l5ADUKvRjCecJ30RuWjpV,182660,0.529,0,1,4,0.146,0.855,0.879,0.0668,-10.523,0.0774,0.774,113.05,0
Yea,Boe God,3NQBgiTQzXv7HItjeVr0xj,217738,0.0793,5,0,4,0.0282,0.813,0.863,0.107,-18.182,0.28600000000000003,0.385,96.992,0
Young,Boe God,32papnIJBurlYAmAgrCHd9,217738,0.336,8,1,3,0.00475,0.6559999999999999,0.802,0.0632,-14.083,0.0591,0.256,193.976,0
Drop,Boe God,6GRLyERFY8YMAnRu8C7OTr,182659,0.00676,7,1,5,0.127,0.703,0.931,0.154,-15.043,0.26,0.536,106.019,0
Dumbbumb,Boe God,12A62UXKmFbrzJJHwPqN65,202359,0.039,7,0,4,0.12,0.775,0.919,0.111,-21.958,0.428,0.431,102.006,0
Pac & Biggie,CJ Tha Great,3KpIUHeZyJ597v5LlevwBS,196622,0.7,2,1,4,0.56,0.667,0.0,0.24,-6.928,0.154,0.649,147.97,0
All for You,Justin Casse,0J803G1DsEtop8CYHI9Fdd,226280,0.787,7,0,4,0.0036,0.659,0.583,0.114,-5.202000000000001,0.0409,0.177,139.908,0
"Violin Sonata No. 5 in F Major, Op. 24 ""Spring"": IV. Rondo: Allegro ma non troppo",Ludwig van Beethoven,2Y3uEJetrZ3rQC3Lx985px,425920,0.208,7,0,4,0.922,0.29100000000000004,0.00171,0.0957,-19.81,0.0419,0.268,150.94,0
Higher,Modestep,35HS0UflJU63KFnYIXRi9v,224000,0.954,0,1,4,0.0031100000000000004,0.386,2.94e-06,0.0888,-2.792,0.25,0.262,149.857,0
Body Moving,Stonebank,6DfhfzI8EgHju8G9Cy40q4,240000,0.92,3,0,4,0.0832,0.457,3.28e-06,0.34600000000000003,-2.927,0.22,0.468,159.628,0
Sylvia,Reckless Motion,2utNOYFnHlufnQKfyYrfvs,281391,0.531,10,0,3,0.626,0.659,0.00015800000000000002,0.166,-7.672999999999999,0.04,0.638,129.09,0
Middle of Nowhere,Red Wine Talk,3Ot5yAWBURvQ58wsVtUV3U,293916,0.233,7,1,4,0.208,0.424,0.00725,0.13,-14.276,0.0309,0.191,125.485,0
Why'd You Lie to Me,"Love, Max",41tBIWQTBJVRiFVcp7xYN6,122000,0.8059999999999999,8,1,4,0.08900000000000001,0.723,0.000267,0.105,-6.944,0.0407,0.139,120.016,0
Miles Away,Billion Heights,2Larm4Hz9NnqzGDEzz1PMx,98049,0.944,10,0,4,0.0156,0.5379999999999999,0.947,0.123,-9.092,0.0632,0.209,122.985,0
Peter,Billion Heights,3Nmw8r9vPAx8ahUHP9cVnc,86337,0.767,5,1,4,0.595,0.614,0.826,0.132,-13.470999999999998,0.0433,0.5479999999999999,122.936,0
Blendy,ĀR RÄ,41oCrt82uwAmzEfyYk8Dt9,199026,0.669,11,0,4,0.054000000000000006,0.857,0.0,0.106,-8.09,0.23,0.262,130.001,0
Clap Ft. HU$H,Megalodon,1EMDwaA8mPNBfB1TU69o0t,205200,0.996,4,0,4,0.016,0.688,0.0025,0.105,-0.591,0.374,0.229,75.01,0
Little Lover (Instrumental),BROADHURST,0yy0Hilf40en9MHiqF6SuA,237338,0.371,4,0,4,0.391,0.303,0.841,0.0966,-10.295,0.0428,0.0361,91.965,0
Menage à Trois,WC no Beat,27OyE47RBte3dtFHzZ9dmL,209550,0.5539999999999999,5,0,4,0.623,0.8490000000000001,1.75e-05,0.213,-6.8439999999999985,0.263,0.386,129.934,0
Ride The River,Ben Glover,5AVvKv3KYVcv5qibGi6LD7,213213,0.718,9,1,4,0.354,0.589,0.0659,0.0539,-7.771,0.0295,0.498,117.939,0
Spillin' Tea,Chris Crack,1LPU3tpO74wiLpwRMjTNpg,128183,0.8320000000000001,11,0,5,0.187,0.565,0.0,0.309,-6.324,0.488,0.795,111.215,0
Bum Bum Tam Tam Acme Remix,Los Acme,2nOYtkyApBqY1TmZwppW2l,153093,0.836,10,0,4,0.129,0.8640000000000001,0.409,0.0651,-6.04,0.0469,0.769,98.032,0
Millionaire,Elastique,1kWpdwp1vpN4wd5rLd7fLO,38710,0.203,8,1,4,0.0857,0.818,0.915,0.111,-16.374000000000002,0.339,0.449,123.961,0
Forrest Jump,Elastique,4IsrraKcCZXsG3bQtfJhVq,38710,0.182,0,0,4,0.923,0.5770000000000001,0.826,0.0887,-15.725,0.508,0.5670000000000001,122.346,0
Jumparound,Elastique,5s1qEFv4gyrZY5SUW2u0xQ,39344,0.448,5,0,4,0.247,0.701,0.932,0.0988,-15.873,0.0797,0.18,122.006,0
Beauty And The Beast,Elastique,3avg0LnlPBNNuIGyG5yqvm,38400,0.6,0,1,4,0.00757,0.797,0.8420000000000001,0.179,-13.458,0.073,0.254,125.006,0
Past Centuries,Elastique,5P4wuijCV6AsDCks0H8gIK,38400,0.753,2,1,4,0.366,0.584,0.779,0.095,-15.326,0.107,0.539,124.857,0
Expansion,Elastique,4m4rbJAhsN63gLGfEitdIF,39344,0.246,5,1,4,0.7140000000000001,0.623,0.713,0.084,-17.148,0.0396,0.8059999999999999,121.999,0
Nightrider,Elastique,4aYHSCALqiRfSV6W3xvVM3,38400,0.722,7,1,4,0.0351,0.773,0.8959999999999999,0.212,-12.481,0.0637,0.361,125.01,0
Oh Bande,Dilraj Dhillon,5XR2sB79IcAqIEdVG392lh,199015,0.923,6,0,4,0.408,0.635,0.0,0.345,-3.02,0.32299999999999995,0.883,84.12,0
Skydiving,The Dibasic,1VSVN2BPC53eOiXL2FEMTW,231750,0.667,5,0,4,0.00755,0.855,1.57e-06,0.429,-9.27,0.365,0.928,127.993,0
Mi Corazon,The Lion,6YJspBUGFg2bZEu53blSHn,204760,0.785,7,1,4,0.0592,0.862,0.114,0.109,-4.364,0.0583,0.513,96.993,0
Never Know Me,Brighty,6lbOp4P5bz45LqPqKYyAnl,254860,0.7020000000000001,2,1,4,0.34,0.7440000000000001,0.0,0.187,-7.55,0.126,0.476,83.929,0
No Sleep,M-EYE-C,6lX89PBgcpdf7Ou1mWK6SA,240360,0.716,2,1,4,0.294,0.779,0.0,0.0742,-6.943,0.277,0.389,130.065,0
Seconds,TODAY's COUNTRY HITS,4rjJJSJw65bojuhal3WHL1,227304,0.472,5,0,4,0.242,0.4920000000000001,0.0,0.156,-6.624,0.0806,0.5489999999999999,84.376,0
Test of Time,Prison Pods,1ZxxyCWUj1NJpezIdyyoAc,98511,0.78,10,0,4,0.000617,0.36,0.88,0.249,-11.677,0.048,0.624,155.424,0
MCE Man Crush Everyday,Bléz,1nJkLTCdCWfNEuzGBRHE11,259082,0.797,5,0,4,0.0296,0.474,0.00019,0.105,-4.892,0.0653,0.509,163.85299999999995,0
Fire,Flex,3rookfqSJ7kfTnkH7Nvbbo,231579,0.8420000000000001,7,1,4,0.00165,0.79,0.0,0.0644,-4.7810000000000015,0.232,0.7090000000000001,113.972,0
Truckloads,Shetty Tha Don,2tRnAAAa0I4c7ojJOicvl8,189120,0.893,2,1,4,0.407,0.79,0.0,0.108,-5.593,0.265,0.7440000000000001,96.559,0
Chasing Dreams,Dreek Beatz & Joey Casanova,6HL5o5DVRuT0ph2RUu2ZuN,219847,0.705,5,1,4,0.00106,0.644,0.845,0.334,-4.838,0.031,0.31,131.045,0
Minimal,Doliath,3JecvvDj4p43ARAc0rPlPJ,319059,0.6659999999999999,5,0,4,0.383,0.603,5.99e-06,0.114,-9.017,0.107,0.204,130.03799999999998,0
Family - Radio Edit,Tomas Barfod,6DVQnAtgDmDhc0sl1FAJcp,229895,0.8109999999999999,3,1,4,0.00319,0.599,0.00345,0.365,-7.233,0.0414,0.17,94.984,0
Family - Baths Remix,Tomas Barfod,1okYWzlS7p4BdT3LAyEWhv,265895,0.843,5,0,4,0.018000000000000002,0.674,0.0488,0.0983,-6.75,0.0401,0.439,94.968,0
Madison - Original Club Mix,Passenger 10,3s4YZp8YJnoxksa5qH5etH,421000,0.922,1,0,4,0.00289,0.6,0.935,0.449,-8.151,0.046,0.615,120.014,0
Time Elastic,LAISH,39pHjPQ2DOzs0SInREG64T,302903,0.69,0,1,4,0.00592,0.5670000000000001,0.000198,0.29100000000000004,-7.933,0.0303,0.265,124.051,0
"White Noise (Loopable, No Fade)",Rain Sounds,1p2Ajzs7elATdlYXtIirFQ,139036,2.82e-05,4,1,0,0.36,0.0,0.903,0.966,-29.564,0.0,0.0,0.0,0
Young Cash Register,Lil Buzzy,5nr4oo0SaY72WQLC5PJ3Jq,104478,0.359,0,1,4,0.00333,0.816,0.000872,0.471,-24.653,0.269,0.619,140.08700000000002,0
If I Were To Stay,Mark Perez,505MjtfgPrBpuC2hVt93Ls,224762,0.7709999999999999,2,1,4,0.00181,0.61,0.0297,0.8109999999999999,-4.914,0.0516,0.105,126.008,0
Ever Since (feat. Cadistrophic),The Paradise,0Lw6ps5yGaOSBX3opM3SBp,176139,0.259,0,1,4,0.0017,0.747,0.0,0.112,-12.877,0.496,0.211,137.945,0
Psycho - Post Malone - Spanish Version,Blond,2EXQlxaB7zB87fbKAyDk2e,138527,0.479,8,1,4,0.6829999999999999,0.633,0.0307,0.192,-7.737,0.0704,0.281,139.914,0
LMSD,Notixx,5jraBMIGJghVDfh6RQv2N3,211200,0.987,1,1,4,0.00189,0.471,0.244,0.485,-2.932,0.526,0.165,150.01,0
Never Be The Same (Bachata Remix),Bachata & Merengue Mix,38AweO9C3W37zfW85ykziF,227892,0.468,0,1,4,0.0968,0.732,0.0,0.134,-9.921,0.0509,0.386,130.001,0
Waiting for Someone,STIGRA,0G9Rg6Sl6XQpRP03VEGMA3,219840,0.904,0,1,4,0.0112,0.65,0.00173,0.134,-5.187,0.0406,0.417,125.052,0
